"ID IMG","Label","Taxon","Taxon nom scientifique","Date image","Heure image","Date Ref","Heure Ref","X1","Y1","X2","Y2","XM","YM","Polygone","User Nom","User ID","Mission","Observatoire"
"7026","MOMAR_20141114175436.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/14","17:54:36","2014/11/14","18:00:00","1136","757","1162","774","1149","766","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7027","MOMAR_20141114235436.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/14","23:54:36","2014/11/15","00:00:00","1100","719","1131","704","1116","712","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7027","MOMAR_20141114235436.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/14","23:54:36","2014/11/15","00:00:00","1120","690","1081","715","1101","703","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7030","MOMAR_20141115175433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","17:54:33","2014/11/15","18:00:00","1047","545","1036","574","1042","560","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7030","MOMAR_20141115175433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","17:54:33","2014/11/15","18:00:00","1083","711","1143","699","1113","705","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1012","823","1047","821","1030","822","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1121","701","1089","710","1105","706","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1003","773","1037","768","1020","771","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1015","828","1054","819","1035","824","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1046","822","1008","825","1027","824","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","998","765","1035","763","1017","764","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1080","710","1125","698","1103","704","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1018","835","1052","825","1035","830","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1008","770","1043","772","1026","771","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7031","MOMAR_20141115235433.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/15","23:54:33","2014/11/16","00:00:00","1004","766","1034","764","1019","765","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7033","MOMAR_20141116115431.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/16","11:54:31","2014/11/16","12:00:00","74","877","79","819","77","848","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7034","MOMAR_20141116175431.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/16","17:54:31","2014/11/16","18:00:00","1082","707","1126","691","1104","699","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7034","MOMAR_20141116175431.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/16","17:54:31","2014/11/16","18:00:00","1056","649","1035","671","1046","660","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7034","MOMAR_20141116175431.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/16","17:54:31","2014/11/16","18:00:00","1093","735","1140","720","1117","728","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7035","MOMAR_20141116235429.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/16","23:54:29","2014/11/17","00:00:00","1454","803","1430","786","1442","795","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7036","MOMAR_20141117055429.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/17","05:54:29","2014/11/17","06:00:00","1065","965","982","947","1024","956","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7037","MOMAR_20141117115427.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/17","11:54:27","2014/11/17","12:00:00","1033","826","1064","826","1049","826","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7038","MOMAR_20141117175426.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/17","17:54:26","2014/11/17","18:00:00","1461","670","1452","684","1457","677","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7038","MOMAR_20141117175426.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/17","17:54:26","2014/11/17","18:00:00","1494","750","1517","738","1506","744","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7040","MOMAR_20141118055425.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/18","05:54:25","2014/11/18","06:00:00","1034","827","1054","839","1044","833","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7040","MOMAR_20141118055425.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/18","05:54:25","2014/11/18","06:00:00","833","767","812","788","823","778","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7040","MOMAR_20141118055425.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/18","05:54:25","2014/11/18","06:00:00","1056","848","1030","829","1043","839","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7040","MOMAR_20141118055425.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/18","05:54:25","2014/11/18","06:00:00","832","764","805","786","819","775","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7043","MOMAR_20141119055421.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","05:54:21","2014/11/19","06:00:00","1042","611","1014","606","1028","609","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7043","MOMAR_20141119055421.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","05:54:21","2014/11/19","06:00:00","884","900","842","896","863","898","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7043","MOMAR_20141119055421.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","05:54:21","2014/11/19","06:00:00","833","559","819","555","826","557","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7043","MOMAR_20141119055421.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","05:54:21","2014/11/19","06:00:00","1011","600","1025","608","1018","604","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7043","MOMAR_20141119055421.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","05:54:21","2014/11/19","06:00:00","835","555","827","557","831","556","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7046","MOMAR_20141119235420.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","23:54:20","2014/11/20","00:00:00","1086","737","1120","725","1103","731","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7046","MOMAR_20141119235420.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/19","23:54:20","2014/11/20","00:00:00","1076","694","1125","711","1101","703","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7051","MOMAR_20141121055415.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","05:54:15","2014/11/21","06:00:00","882","49","922","26","902","38","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7051","MOMAR_20141121055415.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","05:54:15","2014/11/21","06:00:00","1049","802","1065","833","1057","818","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7051","MOMAR_20141121055415.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","05:54:15","2014/11/21","06:00:00","1061","214","1047","156","1054","185","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7053","MOMAR_20141121175413.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","17:54:13","2014/11/21","18:00:00","951","768","989","765","970","767","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7053","MOMAR_20141121175413.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","17:54:13","2014/11/21","18:00:00","958","768","991","767","975","768","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7053","MOMAR_20141121175413.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/21","17:54:13","2014/11/21","18:00:00","947","765","990","757","969","761","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7056","MOMAR_20141122115411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","11:54:11","2014/11/22","12:00:00","991","761","1022","793","1007","777","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7056","MOMAR_20141122115411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","11:54:11","2014/11/22","12:00:00","1135","789","1170","780","1153","785","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7056","MOMAR_20141122115411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","11:54:11","2014/11/22","12:00:00","987","765","1015","790","1001","778","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7056","MOMAR_20141122115411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","11:54:11","2014/11/22","12:00:00","991","764","1025","787","1008","776","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7056","MOMAR_20141122115411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","11:54:11","2014/11/22","12:00:00","981","749","1019","777","1000","763","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7057","MOMAR_20141122175411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","17:54:11","2014/11/22","18:00:00","1026","730","1010","763","1018","747","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7057","MOMAR_20141122175411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","17:54:11","2014/11/22","18:00:00","988","879","1000","853","994","866","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7057","MOMAR_20141122175411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","17:54:11","2014/11/22","18:00:00","1010","765","1028","729","1019","747","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7057","MOMAR_20141122175411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","17:54:11","2014/11/22","18:00:00","1018","760","1028","731","1023","746","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7057","MOMAR_20141122175411.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","17:54:11","2014/11/22","18:00:00","990","867","1005","856","998","862","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7058","MOMAR_20141122235409.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","23:54:09","2014/11/23","00:00:00","938","954","955","945","947","950","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7058","MOMAR_20141122235409.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","23:54:09","2014/11/23","00:00:00","933","952","958","942","946","947","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7058","MOMAR_20141122235409.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","23:54:09","2014/11/23","00:00:00","1035","833","1068","824","1052","829","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7058","MOMAR_20141122235409.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","23:54:09","2014/11/23","00:00:00","946","957","962","948","954","953","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7058","MOMAR_20141122235409.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/22","23:54:09","2014/11/23","00:00:00","1027","832","1062","830","1045","831","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7060","MOMAR_20141123115407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","11:54:07","2014/11/23","12:00:00","952","720","999","700","976","710","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7060","MOMAR_20141123115407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","11:54:07","2014/11/23","12:00:00","954","723","1001","701","978","712","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7060","MOMAR_20141123115407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","11:54:07","2014/11/23","12:00:00","993","949","1046","957","1020","953","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7060","MOMAR_20141123115407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","11:54:07","2014/11/23","12:00:00","1041","958","1002","950","1022","954","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7060","MOMAR_20141123115407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","11:54:07","2014/11/23","12:00:00","994","957","1046","964","1020","961","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7061","MOMAR_20141123175406.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","17:54:06","2014/11/23","18:00:00","884","547","942","549","913","548","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7061","MOMAR_20141123175406.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","17:54:06","2014/11/23","18:00:00","941","548","912","553","927","551","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7061","MOMAR_20141123175406.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","17:54:06","2014/11/23","18:00:00","909","549","937","540","923","545","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7062","MOMAR_20141123235407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","23:54:07","2014/11/24","00:00:00","1175","800","1178","773","1177","787","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7062","MOMAR_20141123235407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","23:54:07","2014/11/24","00:00:00","1093","851","1059","849","1076","850","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7062","MOMAR_20141123235407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","23:54:07","2014/11/24","00:00:00","1170","808","1176","766","1173","787","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7062","MOMAR_20141123235407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","23:54:07","2014/11/24","00:00:00","1175","805","1177","781","1176","793","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7062","MOMAR_20141123235407.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/23","23:54:07","2014/11/24","00:00:00","1092","853","1065","845","1079","849","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7064","MOMAR_20141124115405.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","11:54:05","2014/11/24","12:00:00","985","962","978","921","982","942","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7064","MOMAR_20141124115405.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","11:54:05","2014/11/24","12:00:00","981","951","981","916","981","934","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7066","MOMAR_20141124235402.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","23:54:02","2014/11/25","00:00:00","1032","823","1067","836","1050","830","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7066","MOMAR_20141124235402.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","23:54:02","2014/11/25","00:00:00","1031","828","1073","840","1052","834","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7066","MOMAR_20141124235402.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","23:54:02","2014/11/25","00:00:00","1020","830","1074","839","1047","835","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7066","MOMAR_20141124235402.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/24","23:54:02","2014/11/25","00:00:00","1058","541","1096","541","1077","541","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7068","MOMAR_20141125115400.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/25","11:54:00","2014/11/25","12:00:00","1044","896","1065","876","1055","886","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7070","MOMAR_20141125235400.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/25","23:54:00","2014/11/26","00:00:00","786","854","800","816","793","835","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7070","MOMAR_20141125235400.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/25","23:54:00","2014/11/26","00:00:00","746","839","772","848","759","844","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7070","MOMAR_20141125235400.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/25","23:54:00","2014/11/26","00:00:00","793","815","789","845","791","830","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7070","MOMAR_20141125235400.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/25","23:54:00","2014/11/26","00:00:00","855","785","855","760","855","773","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7071","MOMAR_20141126055359.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","05:53:59","2014/11/26","06:00:00","1564","1040","1591","972","1578","1006","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7071","MOMAR_20141126055359.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","05:53:59","2014/11/26","06:00:00","1111","857","1129","829","1120","843","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7071","MOMAR_20141126055359.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","05:53:59","2014/11/26","06:00:00","761","1072","761","1041","761","1057","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7071","MOMAR_20141126055359.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","05:53:59","2014/11/26","06:00:00","621","1009","604","943","613","976","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","925","722","917","763","921","743","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","1040","619","1021","595","1031","607","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","906","759","925","717","916","738","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","882","687","874","676","878","682","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","1035","627","1019","600","1027","614","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7073","MOMAR_20141126235356.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/26","23:53:56","2014/11/27","00:00:00","1023","596","1038","623","1031","610","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7074","MOMAR_20141127055355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","05:53:55","2014/11/27","06:00:00","1070","626","1084","585","1077","606","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7074","MOMAR_20141127055355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","05:53:55","2014/11/27","06:00:00","1109","640","1108","610","1109","625","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7074","MOMAR_20141127055355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","05:53:55","2014/11/27","06:00:00","1087","587","1071","627","1079","607","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7074","MOMAR_20141127055355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","05:53:55","2014/11/27","06:00:00","1074","631","1093","587","1084","609","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7074","MOMAR_20141127055355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","05:53:55","2014/11/27","06:00:00","1089","587","1070","628","1080","608","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7075","MOMAR_20141127115355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","11:53:55","2014/11/27","12:00:00","875","684","879","688","877","686","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7075","MOMAR_20141127115355.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","11:53:55","2014/11/27","12:00:00","1066","718","1143","708","1105","713","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7077","MOMAR_20141127235352.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/27","23:53:52","2014/11/28","00:00:00","244","839","256","813","250","826","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","1075","732","1120","733","1098","733","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","923","570","932","600","928","585","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","1029","828","1061","819","1045","824","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","931","599","919","575","925","587","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","1018","830","1067","818","1043","824","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7081","MOMAR_20141128235349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/28","23:53:49","2014/11/29","00:00:00","932","600","915","564","924","582","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7082","MOMAR_20141129055349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","05:53:49","2014/11/29","06:00:00","1077","730","1139","731","1108","731","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7082","MOMAR_20141129055349.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","05:53:49","2014/11/29","06:00:00","1068","715","1118","688","1093","702","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7083","MOMAR_20141129115348.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","11:53:48","2014/11/29","12:00:00","641","1001","622","961","632","981","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7083","MOMAR_20141129115348.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","11:53:48","2014/11/29","12:00:00","867","689","849","670","858","680","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7083","MOMAR_20141129115348.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","11:53:48","2014/11/29","12:00:00","640","1004","623","980","632","992","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7084","MOMAR_20141129175346.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","17:53:46","2014/11/29","18:00:00","934","707","961","681","948","694","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7084","MOMAR_20141129175346.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","17:53:46","2014/11/29","18:00:00","621","1001","642","986","632","994","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7084","MOMAR_20141129175346.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","17:53:46","2014/11/29","18:00:00","932","708","974","683","953","696","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7084","MOMAR_20141129175346.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","17:53:46","2014/11/29","18:00:00","930","704","961","675","946","690","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7084","MOMAR_20141129175346.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/29","17:53:46","2014/11/29","18:00:00","618","1001","638","981","628","991","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7086","MOMAR_20141130055344.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/30","05:53:44","2014/11/30","06:00:00","1088","547","1108","549","1098","548","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
"7086","MOMAR_20141130055344.jpg","Crabe bythograeidé","Segonzacia mesatlantica","2014/11/30","05:53:44","2014/11/30","06:00:00","944","704","915","723","930","714","0","Cborremans","1","La marée à 1700 m de fond ?","EMSO_AZORES"
